캠핑장명,운영기관,관리기관,업종,주소,주요시설,화장실(개),샤워실(개),반려동물_동반여부,전화번호,예약페이지,대표사진,데크사이트,파쇄석사이트,카라반사이트,시도,시군구,경도,위도
㈜어메이징캠프,민간,직영,"일반야영장,캠프닉",강원특별자치도 영월군 무릉도원면 도원운학로 867,"전기,무선인터넷,장작판매,운동시설",0,0,가능,,,https://gocamping.or.kr/upload/camp/101171/thumb/thumb_720_1959eIkMVBfcqGOpvCyNSowv.jpg,0,0,0,강원도,영월군,128.2041680,37.2935370
가곡 국민여가캠핑장,공립,위탁,자동차야영장,강원특별자치도 삼척시 가곡면 가곡천로 1512,"전기,무선인터넷,장작판매,온수,산책로",0,0,불가능,033-574-1700,,https://gocamping.or.kr/upload/camp/100863/thumb/thumb_720_7468zHO9t19x0oxqozJocytR.jpg,0,0,0,강원특별자치도,삼척시,129.208437758367,37.1523654454082
가나캠핑장,민간,직영,일반야영장,경북 경주시 내남면 안심길 357,"전기,무선인터넷,장작판매,온수,산책로,운동시설",2,2,가능(소형견),054-749-9797,https://camfit.co.kr/camp/65118dfa875975001e6f1631,https://gocamping.or.kr/upload/camp/100719/thumb/thumb_720_755897cm5hh0Khr9IiTXuJcA.jpg,14,0,0,경상북도,경주시,129.1401446,35.7320462
가네골농원,민간,직영,"자동차야영장,글램핑",강원 정선군 정선읍 군언길 133,"전기,장작판매,온수,물놀이장,운동시설",0,0,불가능,,,https://gocamping.or.kr/upload/camp/100624/thumb/thumb_720_1423DnWuekVFORmoTyudhzLC.jpg,0,0,0,강원도,정선군,128.6102834,37.3699725
가는골그린캠핑,민간,직영,일반야영장,경남 진주시 명석면 진주대로1918번길 35-29,,0,0,불가능,0507-1410-5878,https://naver.me/GgPjBZeb,,0,0,0,경상남도,진주시,128.0094820,35.2347972
가덕카라글램핑,민간,직영,일반야영장,부산 강서구 가덕해안로821번길 90-84 (천성동),,0,0,불가능,,,,0,0,0,부산광역시,강서구,128.821017979331,35.0281412530385
가델관광농원,민간,직영,일반야영장,충남 아산시 신정로 200-116 (초사동),"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",8,4,가능(소형견),041-533-5177,https://camfit.co.kr/camp/6232a3a6ebb46e001e72ee68,https://gocamping.or.kr/upload/camp/100289/thumb/thumb_720_2034N2GrEznnuL8zlpVbDPSC.jpg,24,12,8,충청남도,아산시,126.9720671,36.7379925
가든 피크닉,,직영,일반야영장,경기도 파주시 상지석동 2080,,0,0,,,,,0,0,0,경기도,파주시,126.792423197706,37.7305019787537
가든글램핑 캠핑장,민간,직영,일반야영장,충남 태안군 원북면 신두로 690-97,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,마트.편의점",25,33,가능,010-3215-9416,https://태안가든글램핑.com/,https://gocamping.or.kr/upload/camp/100403/thumb/thumb_720_9870QtpSbjII3fEQ9zBi2ZVj.jpg,8,20,0,충청남도,,126.1899268,36.8364280
가따캠핑장,민간,직영,자동차야영장,경남 사천시 서포면 다평로 370-105,,0,0,불가능,,,,0,0,0,경상남도,사천시,127.9666544,34.9939192
가람 캠프,민간,직영,일반야영장,강원특별자치도 홍천군 두촌면 부채들길 41,,0,0,불가능,,,https://gocamping.or.kr/upload/camp/7363/thumb/thumb_720_1017r7Nqu1RdQvxfMlE5uwU7.jpg,0,0,0,강원특별자치도,홍천군,128.017710436621,37.8349899401199
가로림글램핑&풀빌라펜션,민간,직영,글램핑,충남 서산시 팔봉면 범머리길 80,"전기,무선인터넷,온수,놀이터,운동시설",16,16,가능,041-663-6690,http://www.garoleem.co.kr/default/reservation/reservation_02.php?topmenu=6&left=2,https://gocamping.or.kr/upload/camp/7864/thumb/thumb_720_1921h7ZSd1YZtezhzsntA7Xk.jpg,0,0,0,충청남도,서산시,126.3294267,36.8345114
가로림만라모스야영장,민간,직영,자동차야영장,충남 태안군 태안읍 안도내길 28-5,"전기,무선인터넷,장작판매,온수,운동시설",0,0,가능(소형견),,,https://gocamping.or.kr/upload/camp/100864/thumb/thumb_720_0680xHxofHhM3z7JWebsGZlM.jpg,13,0,0,충청남도,태안군,126.330090,36.8125041
가리왕산 자건재,,직영,일반야영장,강원 정선군 정선읍 청량길 14-2,,0,0,불가능,033-563-0303,,https://gocamping.or.kr/upload/camp/7389/thumb/thumb_720_8440N3In7sKRSXDfYabQfAil.jpg,0,0,0,강원도,정선군,128.5767607,37.4232491
가리왕산 정원 캠핑장,민간,직영,"일반야영장,자동차야영장",강원특별자치도 정선군 북평면 오대천로 570-19,,4,2,불가능,010-3087-2244,https://m.thankqcamping.com/resv/view.hbb?cseq=7333,https://gocamping.or.kr/upload/camp/100997/thumb/thumb_720_7011vvbhYMWWUGJt20ehKvHY.jpg,0,0,0,강원도,정선군,128.6215362,37.4704315
가리점캠핑장,민간,직영,일반야영장,충북 단양군 단양읍 노동1길 14-1,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",2,2,가능,0507-1427-1718,https://garrijum.imweb.me/Reservation,https://gocamping.or.kr/upload/camp/100644/thumb/thumb_720_3997yLaGb6ScDvugRXgP4Eb7.jpg,5,0,0,충청북도,단양군,128.375241282614,36.9509528264419
가마골계곡 핫캠핑장,,직영,일반야영장,전남광주통합특별시 담양군 용면 용소길 131,,0,0,가능(소형견),010-5641-5658,,https://gocamping.or.kr/upload/camp/7435/thumb/thumb_720_3709P0sxVxDlCVEXww2lpE68.jpg,0,0,0,전남광주통합특별시,담양군,127.03101625748,35.4361900999929
가마미야영장,공립,위탁,일반야영장,전남광주통합특별시 영광군 홍농읍 계마길 120,"전기,운동시설",2,1,가능(소형견),061-350-5413,http://gamamibeach.co.kr/book_caravan.php,https://gocamping.or.kr/upload/camp/7109/thumb/thumb_720_2882ZpZ3QSQOykcNdiPomOmF.jpg,26,0,0,전남광주통합특별시,영광군,126.4077244,35.3980254
가마실캠핑장,민간,직영,일반야영장,충북 제천시 의병대로61길 50 (자작동),"전기,장작판매,온수,트렘폴린,물놀이장,운동시설",1,1,불가능,043-651-3031,,https://gocamping.or.kr/upload/camp/75/thumb/thumb_720_2111m3YScMg5qsdwQeSfAlDl.jpg,6,5,20,충청북도,제천시,128.2965596,37.1214901
가보세캠핑장,민간,직영,일반야영장,경기 포천시 이동면 포화로 274-4,"전기,무선인터넷,장작판매,온수,산책로,운동시설",0,0,불가능,,,https://gocamping.or.kr/upload/camp/100598/thumb/thumb_720_20830YgjOQWbWpaCcllbrHse.jpg,21,0,0,경기도,포천시,127.4143506,38.0737456
가산 글램핑,민간,직영,"일반야영장,카라반,글램핑",경북 칠곡군 가산면 학하2길 54-55,"전기,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설",2,2,불가능,054-973-9981,http://gsglamping.com/content/03reservation/02_01.php,https://gocamping.or.kr/upload/camp/76/thumb/thumb_720_1563xEE4GtQ6tFKmbdUlHobY.jpg,0,0,0,경상북도,칠곡군,128.4747350,36.0884556
가야달빛야영장,민간,직영,"일반야영장,자동차야영장",경상남도 김해시 신어산길 67 (삼방동),"전기,장작판매,온수,운동시설",0,0,불가능,010-5687-0368,https://moonlight.letsnowgo.com/v2/deploy,https://gocamping.or.kr/upload/camp/81/thumb/thumb_720_73785STDub7i1r9LBke6fF14.png,0,0,0,경상남도,김해시,128.905611904458,35.2589748934839
가야산백운오토캠핑장,민간,직영,일반야영장,경상북도 성주군 수륜면 백운2길 51-32,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로",0,0,불가능,054-931-6623,https://gayacamping.cafe24.com/html/reserve.php?cate=01			,https://gocamping.or.kr/upload/camp/8048/thumb/thumb_720_0131JHyotM5ZdK6tvqbus1Nk.jpg,0,0,0,경상북도,성주군,128.1517699,35.7953017
가야산뷰관광농원캠핑장,민간,직영,자동차야영장,경남 합천군 가야면 매화산로 424-20,,0,0,,,,,0,0,0,경상남도,합천군,128.123035374822,35.7589027346787
가야산오토캠핑장,지자체,직영,"일반야영장,자동차야영장",경상북도 성주군 가천면 동신로 33,"전기,온수,물놀이장,산책로",3,3,가능,054-933-5558,https://sj.go.kr/gayasan/camping/page.do?mnu_uid=4151,https://gocamping.or.kr/upload/camp/7757/thumb/thumb_720_8175wV9uM3nYpDDl2ptmPJbM.jpg,12,21,17,경상북도,성주군,128.1032827,35.8562336
가야지캠핑장,민간,직영,자동차야영장,강원 평창군 용평면 궁항동길 106-27,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",0,0,가능(소형견),,,https://gocamping.or.kr/upload/camp/100612/thumb/thumb_720_6362vDHLmAe8MHcu9mzRR6Ug.jpg,27,0,0,강원도,평창군,128.4455984,37.5631755
가온휴양빌리지 계곡 글램핑 카라반 캠핑,민간,직영,"일반야영장,글램핑",강원도 홍천군 서면 한서로 1304,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",1,1,불가능,033-433-9942,,https://gocamping.or.kr/upload/camp/3601/thumb/thumb_720_8364UhYtbvvBslJtDlo4DgkK.jpg,0,0,0,강원도,홍천군,127.6200504,37.6432921
가우도카라반펜션,민간,직영,일반야영장,전남광주통합특별시 강진군 대구면 저두바닷길 3,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설",2,2,불가능,061-434-6633,http://www.gaudopension.com/,https://gocamping.or.kr/upload/camp/85/thumb/thumb_720_1860sH2D6nhVvgNzx2FbbwMC.jpg,5,0,0,전남광주통합특별시,강진군,126.7917474,34.5276559
가은달빛캠핑장,민간,직영,일반야영장,경북 문경시 가은읍 옥천길 47,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",2,2,가능,010-3254-9471,https://www.camfit.co.kr/camp/64ab973405f81c001e044cb7,https://gocamping.or.kr/upload/camp/101016/thumb/thumb_720_9145dRxAsccRCvgaUqmd9yfg.jpg,21,0,0,경상북도,문경시,128.0468929,36.6544719
가인야영장,국립,직영,일반야영장,전남광주통합특별시 장성군 북하면 약수리 108,"전기,놀이터",2,0,불가능,061-393-3088,https://reservation.knps.or.kr/main.action,https://gocamping.or.kr/upload/camp/6803/thumb/thumb_720_0429tkWSBeuCstJSIFAyyXqy.jpg,52,0,0,전남광주통합특별시,장성군,126.881391,35.4331068
가자 GO캠핑 야영장,민간,직영,일반야영장,강원특별자치도 원주시 신림면 신림황둔로 806,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",0,0,가능,,,https://gocamping.or.kr/upload/camp/101072/thumb/thumb_720_5158HO6RHyKJ0Vld9iIvOf4l.jpg,28,0,0,강원도,원주시,128.1518076,37.2489014
가자우리집,민간,직영,일반야영장,충북 괴산군 칠성면 쌍곡로 503,"전기,무선인터넷,장작판매,온수,마트.편의점",0,0,가능,043-834-7888,,https://gocamping.or.kr/upload/camp/101030/thumb/thumb_720_05598cSRyB0GA0AGvz7d8f9i.jpg,0,0,0,충청북도,괴산군,127.9012172,36.7454056
가족쉼터,지자체,직영,"자동차야영장,글램핑",경기 남양주시 수동면 비룡로 1603,"전기,무선인터넷,장작판매,온수,놀이터,마트.편의점",5,1,불가능,031-591-1585,,https://gocamping.or.kr/upload/camp/90/thumb/thumb_720_5351LrtMerFV9aYXs08SnVg5.jpg,0,0,0,경기도,남양주시,127.2720936,37.7548248
가족캠핑장,,직영,일반야영장,경상북도 상주시 외서면 채릉산로 655,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,마트.편의점",6,10,불가능,010-9290-2085,https://jh2085.cafe24.com/default/app/app_online.php?topmenu=3&submenu=2,https://gocamping.or.kr/upload/camp/7838/thumb/thumb_720_7254rhJJFu52B51qcxSJEr9A.jpg,6,14,9,경상북도,상주시,128.0649903,36.4639208
가창글램핑장,민간,직영,일반야영장,대구광역시 달성군 가창면 단산1길 47-1,,0,0,불가능,,,,0,0,0,대구광역시,달성군,128.663082234338,35.7715150611784
가평 구름산 카라반,,직영,"일반야영장,카라반",경기 가평군 상면 수목원로 238-81,,0,0,,010-4501-2277,,https://gocamping.or.kr/upload/camp/100509/thumb/thumb_720_5871wRaE0H07o9Gcb734MYI5.jpeg,0,0,0,경기도,가평군,127.3579710,37.7573547
가평 글램스테이 글램핑 카라반 펜션,민간,직영,"카라반,글램핑",경기도 가평군 조종면 연인산로474번길 91-82,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,마트.편의점",28,26,불가능,010-7110-7744,네이버 ( https://naver.me/Fuz5M9s7),https://gocamping.or.kr/upload/camp/101471/thumb/thumb_720_7610lmOiaFiwg1abpMfMKO4V.jpg,0,0,0,경기도,가평군,127.386859,37.8444704
가평 까사 힐 395 캠핑장,민간,직영,일반야영장,경기 가평군 청평면 솥틀로 54-85,,0,0,불가능,,,,0,0,0,경기도,가평군,127.43180728949,37.7645228936267
가평 깨비도 글램핑,민간,직영,일반야영장,경기 가평군 가평읍 태봉두밀로 460,,0,0,,,,,0,0,0,경기도,가평군,127.45211817089,37.8164457668772
가평 네잎클로버 카라반 글램핑,민간,직영,"카라반,글램핑",경기 가평군 설악면 장수로 156-20,"전기,무선인터넷,장작판매,트렘폴린,물놀이장,운동시설",0,0,가능,070-8859-8800,,https://gocamping.or.kr/upload/camp/8206/thumb/thumb_720_4224fcjkKug897qEqBxB9otB.jpg,0,0,0,경기도,가평군,127.5087776,37.6176708
가평 댕댕이 애견 글램핑 앤 펜션,민간,직영,일반야영장,경기도 가평군 조종면 현리 2-8,,0,0,불가능,010-3888-9482,,https://gocamping.or.kr/upload/camp/6957/thumb/thumb_720_0863zjY25uLTITWOVYOLIOIr.jpg,0,0,0,경기도,가평군,127.3531157,37.8359458
가평 물소리 캠핑장,민간,직영,일반야영장,경기 가평군 조종면 명지산로 345,,0,0,,,,https://gocamping.or.kr/upload/camp/100742/thumb/thumb_720_9128HA3UUVhAsE1SbtmSdfDJ.jpg,0,0,0,경기도,가평군,127.3740963,37.9026163
가평 밤나무숲캠핑장,민간,직영,일반야영장,경기도 가평군 북면 화악산로 686-57,"전기,무선인터넷,장작판매,온수,마트.편의점",6,8,가능,010-4330-8834,https://naver.me/xcJf4Oip,,0,0,0,경기도,가평군,127.562638427742,37.9380748642051
가평 북두칠성 글램핑,민간,직영,일반야영장,경기 가평군 가평읍 태봉두밀로 493-24,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",0,0,가능,010-7468-7737,,https://gocamping.or.kr/upload/camp/100440/thumb/thumb_720_4660lyqOBm5XWSdr0ibfgnPF.jpg,0,0,0,경기도,가평군,127.44801644867,37.8133764925506
가평 쉼 캠핑장,민간,직영,"일반야영장,자동차야영장",경기 가평군 북면 화악산로 686-23,"전기,무선인터넷,장작판매,온수,마트.편의점",12,16,가능,,https://www.camfit.co.kr/camp/6493de3836d594001eb6c083,https://gocamping.or.kr/upload/camp/100987/thumb/thumb_720_62843nl8ugcSrMWSqjeSfZM4.jpg,0,0,0,경기도,가평군,127.5592656,37.9376239
가평 아이섬 풀 글램핑,민간,직영,글램핑,경기 가평군 북면 꽃넘이길 115-115,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",0,0,가능(소형견),,,https://gocamping.or.kr/upload/camp/100740/thumb/thumb_720_5224Iujuzd9s0uAow1jCgRUC.jpg,0,0,0,경기도,가평군,127.5127458,37.8998714
가평 오롯하다 풀글램핑 카라반,민간,직영,"일반야영장,글램핑",경기 가평군 북면 가화로 1364-55,"전기,무선인터넷,장작판매,온수,운동시설",0,0,가능,,,https://gocamping.or.kr/upload/camp/100313/thumb/thumb_720_49475Xy3k5nkC6GIhVrWmpWz.jpg,0,0,0,경기도,가평군,127.513776441195,37.902074013339
가평 오블리비아테 수영장 펜션&카라반,민간,직영,"카라반,글램핑",경기도 가평군 가평읍 당목가일길 410-68,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,마트.편의점",1,1,가능,010-5531-6718,"야놀자, 여기어때, 네이버 (https://naver.me/FTXDwfNj)",https://gocamping.or.kr/upload/camp/100270/thumb/thumb_720_3801VibyXnSAciCSSEXui2e0.jpg,0,0,0,경기도,가평군,127.55654507108,37.8661485872164
가평 제이캠핑장,민간,직영,일반야영장,경기 가평군 북면 화악산로 938-16,,0,0,불가능,,,https://gocamping.or.kr/upload/camp/101670/thumb/thumb_720_6950WRLGbSmYs2iB4Xt87rQY.jpg,0,0,0,경기도,가평군,127.540803540377,37.9384235587285
가평 크크크 글램핑카라반,민간,직영,일반야영장,경기 가평군 상면 기와집길 198-112,,0,0,,,,,0,0,0,경기도,가평군,127.348374502797,37.7916367530457
가평글램핑 온수풀 오아시스 520,민간,직영,일반야영장,경기 가평군 상면 조종로 454-25,,0,0,,,,,0,0,0,경기도,가평군,127.386765807485,37.7681922570154
가평다온캠핑장,민간,직영,"카라반,글램핑",경기 가평군 조종면 운악청계로 351-42,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로,운동시설",0,0,가능(소형견),,,https://gocamping.or.kr/upload/camp/100710/thumb/thumb_720_9276rhOQo4D2ywroLwLgU5jr.jpg,0,0,0,경기도,가평군,127.3536065,37.8463503
가평더캠프카라반글램핑,민간,직영,"카라반,글램핑",경기 가평군 설악면 한서로156번길 12-62,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",0,0,가능,0507-1309-3917,,https://gocamping.or.kr/upload/camp/100688/thumb/thumb_720_1400OoR2SLXklg9ZiSG8yiiM.jpg,0,0,0,경기도,가평군,127.5037181,37.6688396
가평랜드 캠핑 앤 카라반,,직영,"일반야영장,카라반",경기도 가평군 조종면 대보간선로611번길 479,,0,0,,031-585-8577,,https://gocamping.or.kr/upload/camp/100626/thumb/thumb_720_6363DM5uHLTlyVK0rJItGp0V.jpg,0,0,0,경기도,가평군,127.4057819,37.8265290
가평명지산카라반글램핑,민간,직영,"일반야영장,자동차야영장,카라반,글램핑",경기 가평군 북면 가화로 2932-23,"전기,무선인터넷,장작판매,온수,놀이터,운동시설,덤프스테이션",5,5,불가능,031-582-0008,http://mgocamping.com/,https://gocamping.or.kr/upload/camp/1065/thumb/thumb_720_4999GVAfuaS0I8tY3p06TFGD.jpg,15,0,0,경기도,가평군,127.4474625,37.9814614
가평무릉도원캠핑장,민간,직영,일반야영장,경기 가평군 상면 임초밤안골로 207,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점",4,2,가능,010-8321-6607,https://www.camfit.co.kr/camp/659df1840ea023001ea631c0,https://gocamping.or.kr/upload/camp/7983/thumb/thumb_720_6715IHrQGg0nUkQCdb9Z5nYZ.jpg,50,0,0,경기도,가평군,127.368073802881,37.7515462209032
가평밸리캠핑파크,민간,직영,카라반,경기도 가평군 상면 축령로 143,"전기,무선인터넷,장작판매,온수,놀이터,산책로,운동시설",0,0,불가능,031-584-3969,,https://gocamping.or.kr/upload/camp/7880/thumb/thumb_720_0357BR7pHgpDSiNYqaCm9xLb.jpg,0,0,0,경기도,가평군,127.358578530492,37.7747638948919
